Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2017-01-01 19:15:00,4.53,227.00,252.97,115.00,447.93,NA,5.80,4.23,29.20,1.10,6.40,NA,NA,NA,NA,13.10,72.33,0.30,121.00,NA,0.00,9.00,738.67,NA
2017-01-01 19:30:00,5.77,227.00,283.93,114.30,489.60,NA,7.27,4.83,33.33,1.33,8.43,NA,NA,NA,NA,12.97,73.00,0.30,121.00,NA,0.00,9.00,739.00,NA
2017-01-01 19:45:00,7.20,315.67,320.13,116.10,NA,NA,5.33,5.43,38.90,1.63,10.27,NA,NA,NA,NA,12.83,73.67,0.30,121.33,NA,0.00,9.00,739.00,NA
2017-01-01 20:00:00,7.97,360.00,379.70,117.47,NA,NA,9.27,6.50,45.63,1.77,11.40,NA,NA,NA,NA,12.70,74.33,0.30,118.67,NA,0.00,8.67,739.00,NA
2017-01-01 20:15:00,8.47,360.00,434.97,118.43,NA,NA,13.47,7.57,51.97,1.97,12.40,NA,NA,NA,NA,12.60,75.00,0.30,118.67,NA,0.00,9.00,739.00,NA
2017-01-01 20:30:00,9.23,360.00,NA,119.03,NA,NA,16.60,9.07,64.63,2.17,13.80,NA,NA,NA,NA,12.53,75.33,0.30,118.67,NA,0.00,9.00,739.00,NA
2017-01-01 20:45:00,10.47,503.33,NA,119.87,NA,NA,13.40,9.80,72.70,2.53,15.97,NA,NA,NA,NA,12.50,76.00,0.30,114.67,NA,0.00,9.00,739.00,NA
2017-01-01 21:00:00,11.33,575.00,NA,121.07,NA,NA,NA,0.01,73.13,2.93,17.43,NA,NA,NA,NA,12.47,76.00,0.30,109.67,NA,0.00,9.00,739.00,NA
2017-01-01 21:15:00,11.67,575.00,NA,122.07,NA,NA,NA,0.01,73.40,2.93,17.77,NA,NA,NA,NA,12.40,76.67,0.30,112.67,NA,0.00,9.00,739.00,NA
2017-01-01 21:30:00,13.57,575.00,NA,122.67,NA,NA,NA,0.01,72.97,3.40,20.57,NA,NA,NA,NA,12.30,77.00,0.30,120.67,NA,0.00,9.00,739.00,NA
2017-01-01 21:45:00,14.50,787.67,NA,120.90,NA,NA,NA,0.01,69.77,3.50,21.77,NA,NA,NA,NA,12.30,77.00,0.30,104.33,NA,0.00,9.00,739.00,NA
2017-01-01 22:00:00,15.33,894.00,NA,120.70,NA,NA,NA,0.01,65.30,3.60,22.70,NA,NA,NA,NA,12.23,77.67,0.30,95.67,NA,0.00,9.00,739.00,NA
